,id,name,organization,title,ressource-type,licence,private,projects,progress,state,type,distributor,resources_count,spatial,vertical-extent,eov,metadata_created,metadata_modified,ERROR,INFO,WARNING,sum
83,314809ba-c43e-4a55-a2be-d47fcae35b54,ca-cioos_4b5c0c20-2115-4986-bf56-237e360240bd,Hakai Institute,Freshwater and marine water quality (nutrients and carbon) - Calvert Island - 2014 to 2018,dataset,CC-BY-4.0,False,"Oceanography, Watersheds",completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.2, 51.64], [-127.9, 51.64], [-127.9, 51.74], [-128.2, 51.74], [-128.2, 51.64]]]}","[{'max': '0.0', 'min': '0.0'}]","nutrients, dissolvedOrganicCarbon",2023-11-09T06:16:22.126438,2024-03-15T20:00:38.090269,,3.0,,3.0
84,a3571383-5d3b-4d4d-a555-d4afe2981d12,ca-cioos_52797e17-c0ed-46a4-9dcd-e34f801c6205,Hakai Institute,Fucus Dynamics - Point Intercept Surveys - BC Central Coast,dataset,CC-BY-4.0,False,Nearshore,onGoing,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.2, 51.63], [-128.1, 51.63], [-128.1, 51.67], [-128.2, 51.67], [-128.2, 51.63]]]}","[{'max': '0.0', 'min': '-5.0'}]","other, macroalgalCanopyCoverAndComposition",2023-11-09T06:16:24.825976,2024-03-15T20:00:18.803297,,3.0,8.0,11.0
85,88d47cd1-4ea8-4272-91fd-29a90352c254,ca-cioos_c074bff6-408b-443a-bdaf-4713f0eadb95,Hakai Institute,Mapping Canopy-Forming Kelps in the Northeast Pacific: A Guidebook for Decision-Makers and Practitioners,dataset,CC-BY-NC-4.0,False,"Geospatial, Nearshore",completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-171.2, 55.45], [-151.0, 62.33], [-132.6, 61.34], [-133.0, 61.22], [-120.5, 47.26], [-106.4, 23.65], [-112.0, 21.38], [-138.4, 51.91], [-166.3, 50.7], [-182.6, 51.91], [-182.6, 51.91], [-171.2, 55.45]]]}","[{'max': '0.0', 'min': '0.0'}]",macroalgalCanopyCoverAndComposition,2023-11-09T06:16:28.185103,2024-03-15T20:00:32.226378,1.0,2.0,,3.0
86,75c9c4fd-02fa-4b7a-9212-3d290953d5c2,ca-cioos_62336906-31e6-4c32-968c-2312e703e08f,Hakai Institute,Underwater Video Transects - Calvert Island - 2016,dataset,CC-BY-4.0,False,Geospatial,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.13217163085938, 51.64870258356993], [-128.06350708007812, 51.64870258356993], [-128.06350708007812, 51.69958706405643], [-128.13217163085938, 51.69958706405643], [-128.13217163085938, 51.64870258356993]]]}","[{'max': '100.0', 'min': '0.0'}]",other,2023-11-09T06:16:30.814102,2024-03-15T20:30:21.295190,,2.0,3.0,5.0
87,f4481f06-e94c-4344-8082-a28a175c665d,ca-cioos_dfa79d1b-25ce-44d0-94e9-39c807bd06b6,Hakai Institute,"Koeye River stream temperature, stage, and conductivity time-series version 2",dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-127.9, 51.76], [-127.6, 51.76], [-127.6, 51.8], [-127.9, 51.8], [-127.9, 51.76]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:16:36.312447,2023-11-09T06:16:36.312453,1.0,3.0,8.0,12.0
88,b85b7cc4-78ab-4ca2-818f-9976e15a7ee7,ca-cioos_154e88e6-2300-4ca0-b3f8-ee822d32a9a4,Hakai Institute,Seastar & Macroinvertebrate Dynamics - BC Central Coast - 2016-2017,dataset,CC-BY-4.0,False,Nearshore,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.2, 51.63], [-128.1, 51.63], [-128.1, 51.67], [-128.2, 51.67], [-128.2, 51.63]]]}","[{'max': '0.0', 'min': '-5.0'}]","other, invertebrateAbundanceAndDistribution",2023-11-09T06:16:38.779604,2023-11-09T06:16:38.779610,,6.0,14.0,20.0
89,8402b766-c491-4d85-83bd-d79fd938e5e6,ca-cioos_8853a375-f067-4760-b5d1-98c1fcf40c6d,Hakai Institute,"Juvenile salmon migration observations in the Discovery Islands and Johnstone Strait in British Columbia, Canada in 2018",dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-126.83607287, 50.06090487], [-125.0663222, 50.06090487], [-125.0663222, 50.65060241], [-126.83607287, 50.65060241], [-126.83607287, 50.06090487]]]}","[{'max': '9.0', 'min': '0.0'}]",other,2023-11-09T06:16:41.623597,2023-11-09T06:16:41.623604,1.0,9.0,8.0,18.0
90,bfaf2b48-94fe-48b6-b9f3-ce0916ada686,ca-cioos_38b520c1-c339-44c4-b048-63deb4054f00,Hakai Institute,Motile Invertebrate Surveys - BC Central Coast - 2016-2019,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.17220557, 51.63545826], [-128.12482703, 51.63545826], [-128.12482703, 51.67145577], [-128.17220557, 51.67145577], [-128.17220557, 51.63545826]]]}","[{'max': '1000.0', 'min': '0.0'}]","other, invertebrateAbundanceAndDistribution",2023-11-09T06:16:43.829004,2023-11-09T06:16:43.829009,1.0,3.0,12.0,16.0
91,e08d2a77-fe0b-4017-9e17-ae35b0430667,ca-cioos_66ad87d2-bb96-4515-a907-6367ca6c0a2b,Hakai Institute,Pruth Bay Oceanographic Mooring on Calvert Island Provisional,dataset,CC-BY-4.0,False,,onGoing,active,dataset,Hakai Institute,1,"{'type': 'Point', 'coordinates': [-128.0853667, 51.6521]}","[{'max': '60.0', 'min': '0.0'}]","subSurfaceTemperature, seaSurfaceTemperature",2023-11-09T06:16:45.905475,2023-11-09T06:16:45.905481,1.0,2.0,6.0,9.0
92,32b5c5d3-25d8-43b0-a02f-3503bca02aab,ca-cioos_bb59cb9e-887a-40a3-b41a-f4a5b2263ce6,Hakai Institute,Fountain Valley LiDAR Data - 2019 & 2020 - Hakai Airborne Coastal Observatory - British Columbia - Canada,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-122.0, 50.56], [-121.7, 50.56], [-121.7, 50.8], [-122.0, 50.8], [-122.0, 50.56]]]}","[{'max': '1500.0', 'min': '0.0'}]",other,2023-11-09T06:16:48.289179,2023-11-09T06:16:48.289185,1.0,2.0,11.0,14.0
93,7410b272-dfe3-42e5-b51a-2754142caba8,ca-cioos_3af8f5b3-361f-45b8-af84-1522ccd2ec5d,Hakai Institute,Fucus Dynamics - Point Intercept Surveys - BC Central Coast - 2016-2019,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.1680857, 51.63204873], [-128.11727393, 51.63204873], [-128.11727393, 51.67379781], [-128.1680857, 51.67379781], [-128.1680857, 51.63204873]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:16:50.621433,2023-11-09T06:16:50.621440,1.0,3.0,12.0,16.0
94,22f39317-855c-46ca-938f-e3a9273bd9bc,ca-cioos_7e0f0bbc-507a-4ca0-bafc-1cc3e56db028,Hakai Institute,Hakai physical plan and utility lines – Calvert Island Field Station - 2006,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.13541603114572, 51.65216411387959], [-128.12786293055976, 51.65216411387959], [-128.12786293055976, 51.6557318761607], [-128.13541603114572, 51.6557318761607], [-128.13541603114572, 51.65216411387959]]]}","[{'max': '10.0', 'min': '0.0'}]",other,2023-11-09T06:16:53.128871,2023-11-09T06:16:53.128877,1.0,2.0,12.0,15.0
95,997abb81-3b8a-45cb-9d75-b5c507865742,ca-cioos_e2c7a84f-a33b-4713-9b7f-a9ed57efc5c3,Hakai Institute,Namu British Columbia - 2021 - Hakai Institute - Airborne Coastal Observatory,dataset,CC-BY-4.0,False,Airborne Coastal Observatory,completed,active,dataset,Hakai Geospatial,2,"{'type': 'Point', 'coordinates': [-127.9, 51.85]}","[{'max': '200.0', 'min': '0.0'}]",other,2023-11-09T06:16:55.282689,2023-11-09T06:16:55.282695,1.0,3.0,3.0,7.0
96,63b49955-e4c3-431a-8493-590e4762eaf7,ca-cioos_5843a289-2c88-4253-bed8-25b5b58b1d79,Hakai Institute,Kelp and Seagrass Mapping – 2022 – Hakai Airborne Coastal Observatory,dataset,CC-BY-4.0,False,"Geospatial, Airborne Coastal Observatory, Nearshore",completed,active,dataset,Hakai Geospatial,2,"{'type': 'Polygon', 'coordinates': [[[-128.6, 51.59], [-128.0, 51.59], [-128.0, 52.1], [-128.6, 52.1], [-128.6, 51.59]]]}","[{'max': '10.0', 'min': '0.0'}]","seagrassCoverAndComposition, macroalgalCanopyCoverAndComposition",2023-11-09T06:16:57.594023,2024-01-18T18:46:56.410522,1.0,3.0,1.0,5.0
97,cd6c1c21-50c0-4fb0-b554-9380d7864bab,ca-cioos_7241811a-f75c-469f-baa2-ad769d6c75cd,Hakai Institute,Kelp Canopy Extent - Calvert Island - 2006-2016 - British Columbia - Canada,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.16112518659793, 51.64003873222521], [-128.11134338728152, 51.64003873222521], [-128.11134338728152, 51.681993328868], [-128.16112518659793, 51.681993328868], [-128.16112518659793, 51.64003873222521]]]}","[{'max': '10.0', 'min': '0.0'}]",other,2023-11-09T06:17:00.292067,2023-11-09T06:17:00.292074,1.0,2.0,16.0,19.0
98,ae21afc2-2da3-4c92-8452-5d356c9beccd,ca-cioos_e8343aa0-dbea-4267-9f78-662bec08d4bc,Hakai Institute,"Spatial extent of surface canopy kelp derived from fixed-wing surveys (2020-2022), Central Coast, British Columbia, Canada",dataset,CC-BY-4.0,False,"Nearshore, Airborne Coastal Observatory, Geospatial",completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.6, 52.15], [-128.5, 52.23], [-128.2, 52.05], [-128.0, 51.71], [-128.0, 51.63], [-128.2, 51.62], [-128.4, 51.8], [-128.6, 51.89], [-128.6, 51.89], [-128.6, 52.15]]]}","[{'max': '0.0', 'min': '0.0'}]",macroalgalCanopyCoverAndComposition,2023-11-09T06:17:03.029315,2023-11-09T06:17:03.029321,,2.0,1.0,3.0
99,284a5548-0cee-4efd-a6c0-3a6810ffdf12,ca-cioos_67e89414-a93f-496d-9766-9311f0d3954e,Hakai Institute,Motile Invertebrate Surveys - BC Central Coast,dataset,CC-BY-4.0,False,Nearshore,onGoing,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.2, 51.63], [-128.1, 51.63], [-128.1, 51.67], [-128.2, 51.67], [-128.2, 51.63]]]}","[{'max': '0.0', 'min': '-5.0'}]","other, invertebrateAbundanceAndDistribution",2023-11-09T06:17:06.401988,2023-11-09T06:17:06.401994,,6.0,15.0,21.0
100,57706dbb-09f0-4938-8596-69b9a2fc37c0,ca-cioos_6143028b-028d-46c7-a67d-f3a513435e63,Hakai Institute,"Hakai Water Properties Vertical Profile Data Measured by Oceanographic Profilers, Provisional",dataset,CC-BY-4.0,False,,onGoing,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.5, 52.27], [-127.4, 52.21], [-127.2, 51.66], [-125.6, 51.13], [-124.8, 50.96], [-124.1, 50.43], [-124.7, 49.98], [-124.9, 49.8], [-126.7, 50.45], [-128.1, 51.37], [-128.4, 51.69], [-128.5, 52.27]]]}","[{'max': '700.0', 'min': '1.0'}]","oxygen, subSurfaceSalinity, subSurfaceTemperature",2023-11-09T06:17:08.900797,2023-11-09T06:17:08.900804,1.0,2.0,12.0,15.0
101,e9e51678-aa19-46a0-bb7b-87a786ef01ad,ca-cioos_4a09d56b-b120-46c8-9263-ae3c42a02e9b,Hakai Institute,"High-resolution time series of surface seawater CO2 content from the OceansAlaska Shellfish Hatchery in Ketchikan, Alaska, USA",dataset,CC-BY-4.0,False,,onGoing,active,dataset,Hakai Institute,2,"{'type': 'Point', 'coordinates': [-131.5954, 55.315]}","[{'max': '4.3', 'min': '4.3'}]","inorganicCarbon, seaSurfaceTemperature, seaSurfaceSalinity",2023-11-09T06:17:11.415346,2023-11-09T06:17:11.415352,2.0,6.0,11.0,19.0
102,37823b0a-c8c0-48f8-8ded-4eafa8f3e4d6,ca-cioos_06ddfa63-2611-46a5-8d63-c1b576e85bcb,Hakai Institute,Imagery and Elevation Models for Monitoring Invertebrates at Intertidal Sites - 2017 - Calvert Island - British Columbia - Canada,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,3,"{'type': 'Polygon', 'coordinates': [[[-128.16375732421872, 51.62888689371772], [-127.98694610595699, 51.62888689371772], [-127.98694610595699, 51.67191640405858], [-128.16375732421872, 51.67191640405858], [-128.16375732421872, 51.62888689371772]]]}","[{'max': '15.0', 'min': '-5.0'}]",other,2023-11-09T06:17:14.416972,2023-11-09T06:17:14.416978,1.0,2.0,18.0,21.0
103,8a0d2d2b-b4e2-44d6-9a70-90916d7f1fd9,ca-cioos_94ded8f9-4ee7-407d-80eb-bf217ce7d260,Hakai Institute,"High-resolution record of surface seawater CO2 content from August 2016 to August 2017 collected in at the OceansAlaska shellfish hatchery in Ketchikan, Alaska, USA",dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-131.96137029, 55.13698451], [-131.23813946, 55.13698451], [-131.23813946, 55.39922677], [-131.96137029, 55.39922677], [-131.96137029, 55.13698451]]]}","[{'max': '0.0', 'min': '0.0'}]","other, dissolvedOrganicCarbon, oceanSurfaceStress",2023-11-09T06:17:17.227100,2023-11-09T06:17:17.227106,1.0,3.0,12.0,16.0
104,d66edb9e-d725-46e5-b5ab-0447fb25224b,ca-cioos_a0263680-f0d5-46d5-85ea-483fa58c74b6,Hakai Institute,"High-resolution record of sea surface nitrate at Sentry Shoal in the Northern Strait of Georgia, British Columbia, Canada from 2015 to 2017.",dataset,CC-BY-4.0,False,,underDevelopment,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-125.2942704, 49.83702595], [-124.90571487, 49.83702595], [-124.90571487, 50.05976151], [-125.2942704, 50.05976151], [-125.2942704, 49.83702595]]]}","[{'max': '0.0', 'min': '0.0'}]",nutrients,2023-11-09T06:17:19.198291,2023-11-09T06:17:19.198297,1.0,3.0,5.0,9.0
105,bc56bf13-b935-459a-89b0-39a941ea7aa1,ca-cioos_d55021c3-a142-4e14-8208-36c9826c1893,Hakai Institute,"Hakai Bulk and Size-Fractionated Chlorophyll and Phaeopigment Concentrations Collected by Niskin Bottle, Research",dataset,CC-BY-4.0,False,,onGoing,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.5, 52.27], [-127.4, 52.21], [-127.2, 51.66], [-125.6, 51.13], [-124.8, 50.96], [-124.1, 50.43], [-124.7, 49.98], [-124.9, 49.8], [-126.7, 50.45], [-128.1, 51.37], [-128.4, 51.69], [-128.5, 52.27]]]}","[{'max': '650.0', 'min': '0.0'}]",other,2023-11-09T06:17:21.223311,2024-03-15T21:30:16.100449,3.0,1.0,4.0,8.0
106,67c1b724-fb73-4484-8a03-c87908db5566,ca-cioos_6d779012-e236-4a03-b11a-a5915f0f4342,Hakai Institute,Underway surface seawater and marine boundary layer observations made from the Alaska Marine Highway System M/V Columbia from October 2017 to October 2018,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-140.68082679, 46.98536693], [-119.96438849, 46.98536693], [-119.96438849, 59.31669647], [-140.68082679, 59.31669647], [-140.68082679, 46.98536693]]]}","[{'max': '0.0', 'min': '0.0'}]","other, inorganicCarbon",2023-11-09T06:17:23.014901,2023-11-09T06:17:23.014910,1.0,3.0,7.0,11.0
107,92b7a1eb-87a7-4a55-9093-6e5b354041fa,ca-cioos_05d92ed0-25a0-4108-bce5-0425a934361e,Hakai Institute,"Nearshore substrate classification - Northwest Calvert Island, BC (2015-2017)",dataset,CC-BY-4.0,False,,underDevelopment,active,dataset,Hakai Institute,4,"{'type': 'Polygon', 'coordinates': [[[-128.18865863, 51.63201591], [-127.98747149, 51.63201591], [-127.98747149, 51.73504091], [-128.18865863, 51.73504091], [-128.18865863, 51.63201591]]]}","[{'max': '500.0', 'min': '0.0'}]",other,2023-11-09T06:17:24.983978,2023-11-09T06:17:24.983984,4.0,3.0,10.0,17.0
108,6e8e8de0-f036-462e-86ac-9d165843935c,ca-cioos_804b5b42-5550-4620-b789-7c2fe9572c03,Hakai Institute,"Zooplankton - Taxonomy – Northern Strait of Georgia, Discovery Islands, Johnstone Strait, and Queen Charlotte Strait – April to July 2015 and 2016",dataset,CC-BY-4.0,False,,underDevelopment,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-126.93452704, 49.56730131], [-124.18481219, 49.56730131], [-124.18481219, 50.90762515], [-126.93452704, 50.90762515], [-126.93452704, 49.56730131]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:17:27.292277,2023-11-09T06:17:27.292284,1.0,11.0,4.0,16.0
109,48882087-6866-4f5e-9634-f544596612b2,ca-cioos_63765cc6-5730-4a28-9d96-3de38066312f,Hakai Institute,"High-resolution record of surface seawater CO2 content from April 2016 to November 2017 collected in Hyacinthe Bay, British Columbia, Canada",dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-125.22364854812619, 50.116106505752896], [-125.22126674652097, 50.116106505752896], [-125.22126674652097, 50.11770256813347], [-125.22364854812619, 50.11770256813347], [-125.22364854812619, 50.116106505752896]]]}","[{'max': '0.0', 'min': '0.0'}]","other, inorganicCarbon",2023-11-09T06:17:29.106530,2023-11-09T06:17:29.106535,1.0,3.0,7.0,11.0
110,1c45bc68-ad43-4cd8-9f6d-fecb2a817aef,ca-cioos_e0c768fc-5c37-455f-b2a3-604f766f4148,Hakai Institute,Nanwakolas Watershed Surveys - Knight Inlet - 2019 - Hakai Airborne Coastal Observatory,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-126.1, 50.54], [-125.3, 50.54], [-125.3, 51.02], [-126.1, 51.02], [-126.1, 50.54]]]}","[{'max': '1500.0', 'min': '0.0'}]",other,2023-11-09T06:17:31.284616,2023-11-09T06:17:31.284623,1.0,2.0,10.0,13.0
111,15d215bc-fd39-489e-8876-c707a031f820,ca-cioos_c5bf06e7-29f9-404a-a454-36a5d67b2e69,Hakai Institute,Hakai Topographic Basemap,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,3,"{'type': 'Polygon', 'coordinates': [[[-130.000024, 49.750005], [-123.500016, 49.750005], [-123.500016, 53.00001], [-130.000024, 53.00001], [-130.000024, 49.750005]]]}","[{'max': '2000.0', 'min': '0.0'}]",other,2023-11-09T06:17:33.821021,2023-11-09T06:17:33.821026,1.0,1.0,15.0,17.0
112,e6a3744b-7ef2-4627-8803-5ebdbc9f36f7,ca-cioos_1815be54-9081-4031-80fa-d3d071340a7d,Hakai Institute,Killer Whale Foraging Drone Observations - Coastal British Columbia - 2019 & 2020,dataset,CC-BY-4.0,False,,onGoing,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.79636634, 48.27416613], [-122.64402259, 48.27416613], [-122.64402259, 51.99005865], [-128.79636634, 51.99005865], [-128.79636634, 48.27416613]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:17:35.919507,2023-11-09T06:17:35.919514,1.0,4.0,12.0,17.0
113,f8ee4a46-9582-4ba5-8c56-c63aea169152,ca-cioos_17396d02-88ff-4240-837b-5d3a45e70ea0,Hakai Institute,Water column CO2 system measurements collected during the 2016 National Oceanic and Atmospheric Administration West Coast Ocean Acidification survey (NOAA WCOA2016) from California to British Columbia,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-131.40081275, 43.38978964], [-121.83893073, 43.38978964], [-121.83893073, 53.31525434], [-131.40081275, 53.31525434], [-131.40081275, 43.38978964]]]}","[{'max': '0.0', 'min': '0.0'}]","other, inorganicCarbon",2023-11-09T06:17:37.735144,2023-11-09T06:17:37.735149,1.0,3.0,8.0,12.0
114,203f5c98-e8be-4c41-b523-dddea723ccbf,ca-cioos_0295e3a3-11b5-494d-ac60-ed4b95a15fad,Hakai Institute,Fraser River - BCSRIF Landslide Mapping – 2022 – Hakai Airborne Coastal Observatory,dataset,CC-BY-4.0,False,"Geospatial, Airborne Coastal Observatory",completed,active,dataset,Hakai Geospatial,2,"{'type': 'Polygon', 'coordinates': [[[-121.7, 49.26], [-121.2, 49.26], [-121.2, 50.84], [-121.7, 50.84], [-121.7, 49.26]]]}","[{'max': '1500.0', 'min': '0.0'}]",other,2023-11-09T06:17:39.713835,2023-11-09T06:17:39.713841,1.0,3.0,3.0,7.0
115,21498c59-96e0-4bd8-8152-b65e5df30849,ca-cioos_d61f51c3-7614-465f-bf27-c78986ca07c3,Hakai Institute,McMullin Group Kelp Extent - Based on UAS Imagery - 2017,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,4,"{'type': 'Polygon', 'coordinates': [[[-128.44315751, 52.02620636], [-128.37559157, 52.02620636], [-128.37559157, 52.07215005], [-128.44315751, 52.07215005], [-128.44315751, 52.02620636]]]}","[{'max': '0.0', 'min': '0.0'}]","other, macroalgalCanopyCoverAndComposition",2023-11-09T06:17:42.808688,2023-11-09T06:17:42.808694,3.0,1.0,14.0,18.0
116,5cbd59f7-f24c-428b-aca9-73760131586e,ca-cioos_82a3f5ec-95c5-4aeb-a0c0-bf168c985676,Hakai Institute,Time-lapse Camera Imagery of Calvert Island Beaches (2012-Present),dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.33441451, 51.56044969], [-128.01581099, 51.56044969], [-128.01581099, 51.75809075], [-128.33441451, 51.75809075], [-128.33441451, 51.56044969]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:17:45.402170,2023-11-09T06:17:45.402176,1.0,3.0,13.0,17.0
117,24dc985b-9a2d-4fd5-b09e-bb41dd7617c3,ca-cioos_fe20660b-ef3d-4f6b-90f8-5936d9c96cb5,Hakai Institute,20m Digital Elevation Model - Calvert Island,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,3,"{'type': 'Polygon', 'coordinates': [[[-128.164675, 51.408206], [-127.868845, 51.408206], [-127.868845, 51.734993], [-128.164675, 51.734993], [-128.164675, 51.408206]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:17:47.917673,2023-11-09T06:17:47.917679,1.0,1.0,12.0,14.0
118,4074b77e-2a60-4498-897b-d7297f7d1c84,ca-cioos_86343dd1-28d0-4d02-8eaf-402d51a7fef7,Hakai Institute,"Vertical Water Properties Profiles (CTD) from the Hakai Institute Juvenile Salmon Program, Provisional",dataset,CC-BY-4.0,False,Juvenile Salmon Program,completed,active,dataset,Hakai Institute,4,"{'type': 'Polygon', 'coordinates': [[[-127.2, 49.92], [-124.6, 49.92], [-124.6, 50.8], [-127.2, 50.8], [-127.2, 49.92]]]}","[{'max': '418.0', 'min': '0.0'}]","oxygen, particulateMatter, subSurfaceTemperature, subSurfaceSalinity, seaSurfaceSalinity, seaSurfaceTemperature",2023-11-09T06:17:51.086238,2024-01-18T18:46:53.880788,,1.0,3.0,4.0
119,04d6798b-9cda-4868-abb6-133395d50098,ca-cioos_be16603d-e383-4af4-9e93-7a36a086688e,Hakai Institute,Imagery and elevation models monitoring algae research sites - 2017 - Calvert Island - British Columbia - Canada,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.15757751464844, 51.64358968607138], [-128.089599609375, 51.64358968607138], [-128.089599609375, 51.68021937787972], [-128.15757751464844, 51.68021937787972], [-128.15757751464844, 51.64358968607138]]]}","[{'max': '5.0', 'min': '0.0'}]","other, macroalgalCanopyCoverAndComposition",2023-11-09T06:17:53.399789,2023-11-09T06:17:53.399795,1.0,2.0,12.0,15.0
120,8759103c-abea-415a-9571-a86b39db6205,ca-cioos_33c870b8-3b4c-429d-bc10-99dd4c7f4c7d,Hakai Institute,Nearshore elevation and imagery models - Quadra Island Hakai Institute Facility Shoreline - British Columbia - Canada,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-125.2229327, 50.11245881], [-125.21821201, 50.11245881], [-125.21821201, 50.1172472], [-125.2229327, 50.1172472], [-125.2229327, 50.11245881]]]}","[{'max': '50.0', 'min': '0.0'}]",other,2023-11-09T06:17:55.211815,2023-11-09T06:17:55.211821,1.0,4.0,12.0,17.0
121,f3dec6f6-ee64-4a68-aadc-7e0cb10c2088,ca-cioos_a60a0468-3f56-4f22-abd4-5268fcfb9744,Hakai Institute,Owikeno Basin LiDAR Survey - 2019 - Airborne Coastal Observatory,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-127.3, 51.46], [-125.9, 51.46], [-125.9, 51.92], [-127.3, 51.92], [-127.3, 51.46]]]}","[{'max': '2500.0', 'min': '0.0'}]",other,2023-11-09T06:17:57.714812,2023-11-09T06:17:57.714824,1.0,2.0,11.0,14.0
122,fe02340b-1fa3-4eeb-b7b8-4f52476f95c4,ca-cioos_85a63d5e-f00d-45c5-bcc7-ccf739381f58,Hakai Institute,Barnacle Dynamics: Point Intercept Surveys - BC Central Coast,dataset,CC-BY-4.0,False,Nearshore,onGoing,active,dataset,Hakai Institute,1,"{'type': 'Polygon', 'coordinates': [[[-128.2, 51.63], [-128.1, 51.63], [-128.1, 51.67], [-128.2, 51.67], [-128.2, 51.63]]]}","[{'max': '0.0', 'min': '-5.0'}]","other, invertebrateAbundanceAndDistribution",2023-11-09T06:18:00.431824,2023-11-09T06:18:00.431832,,4.0,14.0,18.0
123,ca359476-7adb-4201-8cf6-19b8822c9df5,ca-cioos_95bee6a0-ae38-4427-b5b2-5cc5835df70d,Hakai Institute,North Vancouver Island Survey - 2019 - Airborne Coastal Observatory,dataset,CC-BY-4.0,False,,completed,active,dataset,Hakai Institute,2,"{'type': 'Polygon', 'coordinates': [[[-128.3, 50.33], [-127.6, 50.33], [-127.6, 50.63], [-128.3, 50.63], [-128.3, 50.33]]]}","[{'max': '500.0', 'min': '0.0'}]",other,2023-11-09T06:18:03.222295,2023-11-09T06:18:03.222311,1.0,2.0,10.0,13.0
124,5f6c9ef0-ea95-4dc6-bc67-0f55e6d2f8af,ca-cioos_44dbd3c8-93bf-4e2f-9532-cbaebcf4a2be,Hakai Institute,Adjusted Koeye River stage and temperature from 2013 to 2021,dataset,CC-BY-4.0,False,,completed,active,dataset,Wild Salmon Centre,1,"{'type': 'Polygon', 'coordinates': [[[-127.9, 51.75], [-127.7, 51.75], [-127.7, 51.82], [-127.9, 51.82], [-127.9, 51.75]]]}","[{'max': '0.0', 'min': '0.0'}]",other,2023-11-09T06:18:06.181413,2023-11-09T06:18:06.181420,2.0,7.0,8.0,17.0
